id,language,reference,generated,generated_rci,codebleu,ngram_match_score,weighted_ngram_match_score,syntax_match_score,dataflow_match_score
2,python,"def is_datatype(cls, value: Any, datatype: str) -> bool:
    t = cls.get_type(datatype)
    if t is None:
        raise DatatypesException(f""Unsupported datatype: {datatype}"")
    return t[1](value)","def is_datatype(cls, value: Any, datatype: str) -> bool:
    datatype_info = cls.get_type(datatype)
    if not datatype_info:
        raise DatatypesException(f""Not a valid type: '{datatype}'"")
    return datatype_info[0](value)","def is_datatype(cls, value: Any, datatype: str) -> bool:
    datatype_info = cls.get_type(datatype)
    if not datatype_info:
        raise DatatypesException(f""Not a valid type: '{datatype}'"")
    return datatype_info[0](value)",60.77547046164514,39.08022752187269,42.48319278624633,61.53846153846154,100.0
3,python,"def is_xintx(value: Any, signed: bool, bits: int):
    values = [value]
    if isinstance(value, list):
        values = value

    for v in values:
        if not isinstance(v, int):
            return False
        if not signed and v < 0:
            return False
        max = 2**bits - 1
        min = 0
        if signed:
            max = 2 ** (bits - 1) - 1
            min = -(2 ** (bits - 1))
        if not (v <= max and v >= min):
            return False
    return True","from typing import Any, List

def is_xintx(value: Any, signed: bool, bits: int):
    if isinstance(value, list):
        return all(isinstance(x, int) and (x >= -2**(bits - 1) if signed else x >= 0) and x < 2**bits for x in value)
    else:
        return isinstance(value, int) and (value >= -2**(bits - 1) if signed else value >= 0) and value < 2**bits","from typing import Any, List

def is_xintx(value: Any, signed: bool, bits: int):
    if isinstance(value, list):
        return all(isinstance(x, int) and (x >= -2**(bits - 1) if signed else x >= 0) and x < 2**bits for x in value)
    else:
        return isinstance(value, int) and (value >= -2**(bits - 1) if signed else value >= 0) and value < 2**bits",25.05115471192611,11.630222115713627,12.469720627314702,30.158730158730158,45.94594594594595
4,python,"def get_type(cls, datatype: str) -> tuple[str, Callable, list[str]] | None:
        for t in cls.types:
            if datatype == t[0]:
                return t
        return None","def get_type(cls, datatype: str) -> tuple[str, Callable, list[str]] | None:
    for type_def in cls.types:
        if type_def[0] == datatype:
            return type_def
    return None","def get_type(cls, datatype: str) -> tuple[str, Callable, list[str]] | None:
    for type_def in cls.types:
        if type_def[0] == datatype:
            return type_def
    return None",72.51558048642302,57.14392512385289,58.84432274776513,74.07407407407408,100.0
5,python,"def get_fqn_namespaced_datatypes(fqn: str | None = None) -> dict[str, str]:
    if not fqn:
        return {}
    fqn_namespaced_datatypes = {}
    for t in dynamic_datatypes:
        if fqn.startswith(t):
            continue

        if fqn.startswith(""."".join(t.split(""."")[:-1])):
            fqn_namespaced_datatypes[(t.split(""."")[-1])] = t

    if fqn_namespaced_datatypes:
        log.debug(f""Namespaced datatypes, {fqn=}, {fqn_namespaced_datatypes=}"")
    return fqn_namespaced_datatypes","def get_fqn_namespaced_datatypes(fqn: str | None = None) -> dict[str, str]:
    if fqn:
        fqn_parts = fqn.split(""."")
        fqn_namespaced_datatypes = {}
        for part in fqn_parts:
            fqn_namespaced_datatypes.update(get_namespace_datatypes(part))
        return fqn_namespaced_datatypes
    else:
        return get_namespace_datatypes("""")","def get_fqn_namespaced_datatypes(fqn: str | None = None) -> dict[str, str]:
    if fqn:
        fqn_parts = fqn.split(""."")
        fqn_namespaced_datatypes = {}
        for part in fqn_parts:
            fqn_namespaced_datatypes.update(get_namespace_datatypes(part))
        return fqn_namespaced_datatypes
    else:
        return get_namespace_datatypes("""")",40.23221306288377,34.51689100062726,36.0763131027597,42.1875,48.148148148148145
7,python,"def get_apigear_datatype(t: str) -> typing.Optional[ApiGearType]:
    is_array = False
    apigear_type = None
    if t.endswith(""[]""):
        is_array = True
        t = t[0:-2]

    if t in [""int8"", ""int16"", ""int32"", ""uint8"", ""uint16"", ""uint32""]:
        apigear_type = ApiGearType(ApiGearBasicType.INT32.value)
    elif t in [""int64"", ""uint64""]:
        apigear_type = ApiGearType(ApiGearBasicType.INT64.value)
    elif t == ""float"":
        apigear_type = ApiGearType(ApiGearBasicType.FLOAT32.value)
    elif t == ""double"":
        apigear_type = ApiGearType(ApiGearBasicType.FLOAT64.value)
    elif t == ""boolean"":
        apigear_type = ApiGearType(ApiGearBasicType.BOOL.value)
    elif t == ""string"":
        apigear_type = ApiGearType(ApiGearBasicType.STRING.value)
    else:
        apigear_type = ApiGearType(t.replace(""."", ""_""))

    if is_array and apigear_type is not None:
        apigear_type.is_array = True

    return apigear_type","def get_apigear_datatype(t: str) -> typing.Optional[ApiGearType]:
    if t == ""string"":
        return ApiGearType(t, ""string"", [str])
    if t == ""integer"":
        return ApiGearType(t, ""integer"", [int])
    if t == ""float"":
        return ApiGearType(t, ""float"", [float])
    if t == ""boolean"":
        return ApiGearType(t, ""boolean"", [bool])
    if t == ""array"":
        return ApiGearType(t, ""array"", [list])
    if t == ""object"":
        return ApiGearType(t, ""object"", [dict])
    if t == ""date"":
        return ApiGearType(t, ""date"", [datetime.date])
    if t == ""datetime"":
        return ApiGearType(t, ""datetime"", [datetime.datetime])
    if t == ""time"":
        return ApiGearType(t, ""time"", [datetime.time])
    if t == ""timedelta"":
        return ApiGearType(t, ""timedelta"", [datetime.timedelta])
    if t == ""bytes"":
        return ApiGearType(t, ""bytes"", [bytes])
    if t == ""bytearray"":
        return ApiGearType(t, ""bytearray"", [bytearray])
    if t == ""uuid"":
        return ApiGearType(t, ""uuid"", [uuid.UUID])
    if t == ""decimal"":
        return ApiGearType(t, ""decimal"", [Decimal])
    if t == ""fraction"":
        return ApiGearType(t, ""fraction"", [Fraction])
    if t == ""int"":
        return ApiGearType(t, ""int"", [int])
    if t == ""float"":
        return ApiGearType(t, ""float"", [float])
    if t == ""complex"":
        return ApiGearType(t, ""complex"", [complex])
    if t == ""tuple"":
        return ApiGearType(t, ""tuple"", [tuple])
    if t == ""set"":
        return ApiGearType(t, ""set"", [set])
    if t == ""frozenset"":
        return ApiGearType(t, ""frozenset"", [frozenset])
    if t == ""list"":
        return ApiGearType(t, ""list"", [list])
    if t == ""dict"":
        return ApiGearType(t, ""dict"", [dict])
    if t == ""None"":
        return ApiGearType(t, ""None"", [None])
    if t == ""Any"":
        return ApiGearType(t, ""Any"", [Any])
    if t == ""Optional"":
        return ApiGearType(t, ""Optional"", [Optional])
    if t == ""Union"":
        return ApiGearType(t, ""Union"", [Union])
    if t == ""Literal"":
        return ApiGearType(t, ""Literal"", [Literal])
    if t == ""ForwardRef"":
        return ApiGearType(t, ""ForwardRef"", [ForwardRef])
    if t == ""LiteralString"":
        return ApiGearType(t, ""LiteralString"", [LiteralString])
    if t == ""LiteralNumber"":
        return ApiGearType(t, ""LiteralNumber"", [LiteralNumber])
    if t == ""LiteralBoolean"":
        return ApiGearType(t, ""LiteralBoolean"", [LiteralBoolean])
    if t == ""LiteralList","def get_apigear_datatype(t: str) -> typing.Optional[ApiGearType]:
    if t == ""string"":
        return ApiGearType(t, ""string"", [str])
    if t == ""integer"":
        return ApiGearType(t, ""integer"", [int])
    if t == ""float"":
        return ApiGearType(t, ""float"", [float])
    if t == ""boolean"":
        return ApiGearType(t, ""boolean"", [bool])
    if t == ""array"":
        return ApiGearType(t, ""array"", [list])
    if t == ""object"":
        return ApiGearType(t, ""object"", [dict])
    if t == ""date"":
        return ApiGearType(t, ""date"", [datetime.date])
    if t == ""datetime"":
        return ApiGearType(t, ""datetime"", [datetime.datetime])
    if t == ""time"":
        return ApiGearType(t, ""time"", [datetime.time])
    if t == ""timedelta"":
        return ApiGearType(t, ""timedelta"", [datetime.timedelta])
    if t == ""bytes"":
        return ApiGearType(t, ""bytes"", [bytes])
    if t == ""bytearray"":
        return ApiGearType(t, ""bytearray"", [bytearray])
    if t == ""uuid"":
        return ApiGearType(t, ""uuid"", [uuid.UUID])
    if t == ""decimal"":
        return ApiGearType(t, ""decimal"", [Decimal])
    if t == ""fraction"":
        return ApiGearType(t, ""fraction"", [Fraction])
    if t == ""int"":
        return ApiGearType(t, ""int"", [int])
    if t == ""float"":
        return ApiGearType(t, ""float"", [float])
    if t == ""complex"":
        return ApiGearType(t, ""complex"", [complex])
    if t == ""tuple"":
        return ApiGearType(t, ""tuple"", [tuple])
    if t == ""set"":
        return ApiGearType(t, ""set"", [set])
    if t == ""frozenset"":
        return ApiGearType(t, ""frozenset"", [frozenset])
    if t == ""list"":
        return ApiGearType(t, ""list"", [list])
    if t == ""dict"":
        return ApiGearType(t, ""dict"", [dict])
    if t == ""None"":
        return ApiGearType(t, ""None"", [None])
    if t == ""Any"":
        return ApiGearType(t, ""Any"", [Any])
    if t == ""Optional"":
        return ApiGearType(t, ""Optional"", [Optional])
    if t == ""Union"":
        return ApiGearType(t, ""Union"", [Union])
    if t == ""Literal"":
        return ApiGearType(t, ""Literal"", [Literal])
    if t == ""ForwardRef"":
        return ApiGearType(t, ""ForwardRef"", [ForwardRef])
    if t == ""LiteralString"":
        return ApiGearType(t, ""LiteralString"", [LiteralString])
    if t == ""LiteralNumber"":
        return ApiGearType(t, ""LiteralNumber"", [LiteralNumber])
    if t == ""LiteralBoolean"":
        return ApiGearType(t, ""LiteralBoolean"", [LiteralBoolean])
    if t == ""LiteralList",18.317121692305825,2.8790278889116045,9.153422321483893,30.08849557522124,31.147540983606557
8,python,"def generate_property(node: VSSNode, datatype: str) -> ApiGearProperty | None:
    apigear_type = get_apigear_datatype(datatype)
    data = node.get_vss_data()

    if apigear_type is None:
        log.warning(f""Datatype {datatype} of node {node.name} currently not supported"")
        return None

    property = ApiGearProperty(apigear_type)
    if data.description != """":
        property.description = data.description
    return property","```python
def generate_property(node: VSSNode, datatype: str) -> ApiGearProperty | None:
    if not node.name:
        return None
    if not node.value_range:
        return None
    if not node.value_range.min:
        return None
    if not node.value_range.max:
        return None
    if not node.value_range.unit:
        return None
    if not node.value_range.unit_type:
        return None
    if not node.value_range.unit_exponent:
        return None
    if not node.value_range.unit_multiplier:
        return None
    if not node.value_range.unit_offset:
        return None
    if not node.value_range.unit_offset_type:
        return None
    if not node.value_range.unit_offset_exponent:
        return None
    if not node.value_range.unit_offset_multiplier:
        return None
    if not node.value_range.unit_offset_multiplier_exponent:
        return None
    if not node.value_range.unit_offset_multiplier_type:
        return None
    if not node.value_range.unit_offset_multiplier_exponent_type:
        return None
    if not node.value_range.unit_offset_multiplier_exponent_multiplier:
        return None
    if not node.value_range.unit_offset_multiplier_exponent_multiplier_exponent:
        return None
    if not node.value_range.unit_offset_multiplier_exponent_multiplier_type:
        return None
    if not node.value_range.unit_offset_multiplier_exponent_multiplier_exponent_multiplier:
        return None
    if not node.value_range.unit_offset_multiplier_exponent_multiplier_exponent_multiplier_exponent:
        return None
    if not node.value_range.unit_offset_multiplier_exponent_multiplier_exponent_multiplier_type:
        return None
    if not node.value_range.unit_offset_multiplier_exponent_multiplier_exponent_multiplier_exponent_multiplier:
        return None
    if not node.value_range.unit_offset_multiplier_exponent_multiplier_exponent_multiplier_exponent_multiplier_exponent:
        return None
    if not node.value_range.unit_offset_multiplier_exponent_multiplier_exponent_multiplier_exponent_multiplier_type:
        return None
    if not node.value_range.unit_offset_multiplier_exponent_multiplier_exponent_multiplier_exponent_multiplier_exponent_multiplier:
        return None
    if not node.value_range.unit_offset_multiplier_exponent_multiplier_exponent_multiplier_exponent_multiplier_exponent_multiplier_exponent:
        return None
    if not node.value_range.unit_offset_multiplier_exponent_multiplier_exponent_multiplier_exponent_multiplier_exponent_multiplier_type:
        return None
    if not node.value_range.unit_offset_multiplier_exponent_multiplier_exponent_multiplier_exponent_multiplier_exponent_multiplier_exponent_multiplier:
        return None
    if not node.value_range.unit_offset_multiplier_exponent_multiplier_exponent_multiplier_exponent_multiplier_exponent_multiplier_exponent_multiplier_exponent:
        return None
    if not node.value_range.unit_offset_multiplier_exponent_multiplier_exponent_multiplier_exponent_multiplier_exponent_multiplier_exponent_multiplier_type:
        return None","```python
def generate_property(node: VSSNode, datatype: str) -> ApiGearProperty | None:
    if not node.name:
        return None
    if not node.value_range:
        return None
    if not node.value_range.min:
        return None
    if not node.value_range.max:
        return None
    if not node.value_range.unit:
        return None
    if not node.value_range.unit_type:
        return None
    if not node.value_range.unit_exponent:
        return None
    if not node.value_range.unit_multiplier:
        return None
    if not node.value_range.unit_offset:
        return None
    if not node.value_range.unit_offset_type:
        return None
    if not node.value_range.unit_offset_exponent:
        return None
    if not node.value_range.unit_offset_multiplier:
        return None
    if not node.value_range.unit_offset_multiplier_exponent:
        return None
    if not node.value_range.unit_offset_multiplier_exponent_type:
        return None
    if not node.value_range.unit_offset_multiplier_exponent_multiplier:
        return None
    if not node.value_range.unit_offset_multiplier_exponent_multiplier_exponent:
        return None
    if not node.value_range.unit_offset_multiplier_exponent_multiplier_exponent_type:
        return None
    if not node.value_range.unit_offset_multiplier_exponent_multiplier_exponent_multiplier:
        return None
    if not node.value_range.unit_offset_multiplier_exponent_multiplier_exponent_multiplier_exponent:
        return None
    if not node.value_range.unit_offset_multiplier_exponent_multiplier_exponent_multiplier_exponent_multiplier_type:
        return None
    if not node.value_range.unit_offset_multiplier_exponent_multiplier_exponent_multiplier_exponent_multiplier_exponent_multiplier:
        return None
    if not node.value_range.unit_offset_multiplier_exponent_multiplier_exponent_multiplier_exponent_multiplier_exponent_multiplier_exponent:
        return None
    if not node.value_range.unit_offset_multiplier_exponent_multiplier_exponent_multiplier_exponent_multiplier_exponent_multiplier_exponent_type:
        return None
    if not node.value_range.unit_offset_multiplier_exponent_multiplier_exponent_multiplier_exponent_multiplier_exponent_multiplier_exponent_multiplier:
        return None
    if not node.value_range.unit_offset_multiplier_exponent_multiplier_exponent_multiplier_exponent_multiplier_exponent_multiplier_exponent_multiplier_exponent:
        return None
    if not node.value_range.unit_offset_multiplier_exponent_multiplier_exponent_multiplier_exponent_multiplier_exponent_multiplier_exponent_multiplier_type:
        return None
    if not node.value_range.unit_offset_multiplier_exponent_multiplier_exponent_multiplier_exponent_multiplier_exponent_multiplier_exponent_multiplier_exponent_multiplier:
        return None
    if not node.value_range.unit_offset_multiplier_exponent_multiplier_exponent_multiplier_exponent_multiplier_exponent_multiplier_exponent_multiplier_exponent_multiplier_exponent:
        return None
    if not node.value_range.unit_offset_multiplier_exponent_multiplier_exponent_multiplier_exponent",23.454332810175753,5.727893816595965,24.75610409077372,33.33333333333333,30.0
10,python,"def load_vspec(include_dirs: list[Path], specs: list[Path], identifier: str | None = None) -> VSpec:
    spec = None
    vspecs: list[VSpec] = []
    for s in specs:
        includes = [s.parent] + include_dirs
        vspecs.extend(get_vspecs(includes, s))
    pre = ""VSpecs""
    if identifier:
        pre += f"" ({identifier})""
    log.info(f""{pre} loaded, amount={len(vspecs)}"")
    for vspec in vspecs:
        log.debug(vspec)
        if spec is None:
            spec = vspec
        else:
            spec.update(vspec)
    if not spec:
        msg = f""Weird behavior. Could not load any spec: {specs}""
        log.error(msg)
        raise SpecException(msg)
    return spec","from pathlib import Path

from vspec.vspec import VSpec
from vspec.exceptions import VSpecException
from vspec.parser import parse_vspec


def load_vspec(include_dirs: list[Path], specs: list[Path], identifier: str | None = None) -> VSpec:
    """"""Loads and merges multiple VSpec files from specified paths into a single VSpec object""""""
    vspec = VSpec(identifier)
    for spec_path in specs:
        try:
            vspec.merge(parse_vspec(spec_path, include_dirs))
        except VSpecException as e:
            raise VSpecException(f""Failed to load VSpec from '{spec_path}': {e}"")
    return vspec","from pathlib import Path

from vspec.vspec import VSpec
from vspec.exceptions import VSpecException
from vspec.parser import parse_vspec


def load_vspec(include_dirs: list[Path], specs: list[Path], identifier: str | None = None) -> VSpec:
    """"""Loads and merges multiple VSpec files from specified paths into a single VSpec object""""""
    vspec = VSpec(identifier)
    for spec_path in specs:
        try:
            vspec.merge(parse_vspec(spec_path, include_dirs))
        except VSpecException as e:
            raise VSpecException(f""Failed to load VSpec from '{spec_path}': {e}"")
    return vspec",29.32493568423002,18.047024371031675,18.81344188010028,45.55555555555556,34.883720930232556
11,python,"def deep_update(base: dict[str, Any], update: dict[str, Any]) -> None:
    for key, value in update.items():
        if isinstance(value, dict):
            if key in base and isinstance(base[key], dict):
                deep_update(base[key], value)
            else:
                base[key] = value
        else:
            base[key] = value","def deep_update(base: dict[str, Any], update: dict[str, Any]) -> None:
    for k, v in update.items():
        if isinstance(v, dict):
            base[k] = deep_update(base.get(k, {}), v)
        else:
            base[k] = v","def deep_update(base: dict[str, Any], update: dict[str, Any]) -> None:
    for k, v in update.items():
        if isinstance(v, dict):
            if k not in base:
                base[k] = {}
            base[k] = deep_update(base[k], v)
        else:
            base[k] = v",56.130344934049624,33.738183311874394,35.574863090990796,77.08333333333334,78.125
12,python,"def check_const_uid_format(cls, v: str | None) -> str | None:
    if v is None:
        return v
    pattern = r""^0x[0-9A-Fa-f]{8}$""
    assert bool(re.match(pattern, v)), f""'{v}' is not a valid 'constUID'""
    return v","def check_const_uid_format(cls, v: str | None) -> str | None:
    if v is None:
        return None
    if not isinstance(v, str):
        raise TypeError(f""Expected string, got {type(v)}"")
    if len(v) != 8:
        raise ValueError(f""Expected 8 characters, got {len(v)}"")
    try:
        int(v, 16)
    except ValueError:
        raise ValueError(f""Not a valid hexadecimal string: '{v}'"")
    return v","def check_const_uid_format(cls, v: str | None) -> str | None:
    if v is None:
        return None
    if not isinstance(v, str):
        raise TypeError(f""Expected string, got {type(v)}"")
    if len(v) != 8:
        raise ValueError(f""Expected 8 characters, got {len(v)}"")
    try:
        int(v, 16)
    except ValueError:
        raise ValueError(f""Not a valid hexadecimal string: '{v}'"")
    return v",53.19794614925271,31.4771491868159,53.31463541019489,48.0,80.0
13,python,"def get_vss_raw(data: dict[str, Any], fqn: str | None) -> VSSRaw:
    model = VSSRaw(fqn=fqn, **data)
    try:
        model = resolve_vss_raw(model)
    except (ValidationError, ModelException):
        log.debug(f""'{fqn}', incomplete, initialized as '{model.__class__.__name__}'"")
        return model
    return model","def get_vss_raw(data: dict[str, Any], fqn: str | None) -> VSSRaw:
    vss_raw = VSSRaw(data)
    if not vss_raw.resolve(fqn):
        return vss_raw
    return None","def get_vss_raw(data: dict[str, Any], fqn: str | None) -> VSSRaw:
    vss_raw = VSSRaw(data)
    if not vss_raw.resolve(fqn):
        return vss_raw
    return None",44.11516152867524,29.55084986581822,32.7431295822161,47.5,66.66666666666666
